label,LstartingStim,RstartingStim,LvisualStim,RvisualStim,audioCue,visualCue,probe_loc,thisN,thisTrialN,thisRepN,staircase.thisTrialN,staircase.stepSize,staircase.intensity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,stim offset,continue_resp.keys,continue_resp.rt,continue_resp.duration,fixation.started,fixation.stopped,greenContrast,redContrast,adjusted_contrast.started,adjusted_contrast.stopped,staircase_response.started,staircase_response.stopped,stair_response,probe_response,staircase.response,prevTrial,isRed,isReversal,cumReversal,contrastArray,contrastAverage,start_trial.started,start_trial.stopped,cue.started,cue.stopped,probe.started,probe.stopped,probe_response.started,probe_response.stopped,subjective_response.started,subjective_response.stopped,subj_response,RedContrast,GreenContrast,vividness_response.started,vividness_response.stopped,vivid_response,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,8,0.025,0.6499999999999999,,,,,87.9293339580181,,,,,,,87.91357150004478,88.91263891605195,0.3500000000000001,0.6499999999999999,88.91623229102697,90.66277366603026,90.6648835830274,91.2966965000378,mostlygreen,green,0,0,0,0,6,[0.6249999999999999],0.6249999999999999,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,9,0.025,0.6749999999999999,,,,,91.31265729101142,,,,,,,91.29696004104335,92.29603483300889,0.32500000000000007,0.6749999999999999,92.29956487502204,94.04600250005024,94.04767791600898,95.04669595800806,mostlygreen,green,0,0,0,0,6,[0.6249999999999999],0.6249999999999999,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,10,0.025,0.7,,,,,95.06255349999992,,,,,,,95.04696004104335,96.04606104100822,0.30000000000000004,0.7,96.04960333305644,97.79608487500809,97.79784783301875,100.59681945800548,allred,red,1,0,1,1,7,"[0.6249999999999999, 0.7]",0.6624999999999999,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,11,0.025,0.6749999999999999,,,,,100.61277820804389,,,,,,,100.59707745804917,101.59606995800277,0.32500000000000007,0.6749999999999999,101.59966658300254,103.34620912501123,103.34777849999955,103.99687000003178,mostlyred,red,1,1,1,0,7,"[0.6249999999999999, 0.7]",0.6624999999999999,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,12,0.025,0.6499999999999999,,,,,104.01276575005613,,,,,,,103.9971184580354,104.99618012504652,0.3500000000000001,0.6499999999999999,104.99970587500138,106.7461424160283,106.74806175002595,107.4801388750202,mostlygreen,green,0,1,0,1,8,"[0.6249999999999999, 0.7, 0.6499999999999999]",0.6583333333333332,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,13,0.025,0.6749999999999999,,,,,107.49600970803294,,,,,,,107.4803908750182,108.47954158304492,0.32500000000000007,0.6749999999999999,108.48308595805429,110.22951720800484,110.23087037500227,111.89692025003023,mostlyred,red,1,0,1,1,9,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999]",0.6624999999999999,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,14,0.025,0.6499999999999999,,,,,111.9127969580004,,,,,,,111.89723816601327,112.89608720800607,0.3500000000000001,0.6499999999999999,112.89959541603457,114.64630791603122,114.64770604105433,115.51362666604109,mostlyred,red,1,1,1,0,9,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999]",0.6624999999999999,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,15,0.025,0.6249999999999999,,,,,115.52945054101292,,,,,,,115.51392666605534,116.51292858301895,0.3750000000000001,0.6249999999999999,116.51645391603233,118.26295083301375,118.26453583303373,120.6139983330504,mostlyred,red,1,1,1,0,9,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999]",0.6624999999999999,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,16,0.025,0.5999999999999999,,,,,120.62951520801289,,,,,,,120.6142481660354,121.61287945799995,0.40000000000000013,0.5999999999999999,121.61634412501007,123.36289862502599,123.36413983302191,124.01359704101924,mostlygreen,green,0,1,0,1,10,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999]",0.6499999999999998,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,17,0.025,0.6249999999999999,,,,,124.02944187505636,,,,,,,124.01384858303936,125.01281041605398,0.3750000000000001,0.6249999999999999,125.01626370800659,126.76293733302737,126.76472045801347,129.1469762500492,mostlyred,red,1,0,1,1,11,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999]",0.6458333333333331,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,18,0.025,0.5999999999999999,,,,,129.16295187501237,,,,,,,129.14723154105013,130.1462383750477,0.40000000000000013,0.5999999999999999,130.14975033304654,131.89632129104575,131.89809950004565,133.21375266602263,mostlygreen,green,0,1,0,1,12,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999]",0.6392857142857141,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,19,0.025,0.6249999999999999,,,,,133.22964666603366,,,,,,,133.21403595805168,134.2129429160268,0.3750000000000001,0.6249999999999999,134.2164628750179,135.9630040830234,135.96466412500013,136.54712450003717,mostlygreen,green,0,0,0,0,12,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999]",0.6392857142857141,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,20,0.025,0.6499999999999999,,,,,136.56288145802682,,,,,,,136.54737525002565,137.5462832080084,0.3500000000000001,0.6499999999999999,137.54977466602577,139.29626812500646,139.2981964580249,141.19706483301707,mostlygreen,green,0,0,0,0,12,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999]",0.6392857142857141,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,21,0.025,0.6749999999999999,,,,,141.21293616603361,,,,,,,141.19731891603442,142.1962090000161,0.32500000000000007,0.6749999999999999,142.19978933304083,143.9462343750056,143.9481638330035,144.58039179100888,mostlygreen,green,0,0,0,0,12,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999]",0.6392857142857141,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,22,0.025,0.7,,,,,144.5962443750468,,,,,,,144.58063987502828,145.57957383303437,0.30000000000000004,0.7,145.58315300004324,147.32963329105405,147.33145787502872,147.84701020800276,mostlygreen,green,0,0,0,0,12,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999]",0.6392857142857141,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,23,0.025,0.725,,,,,147.86292708304245,,,,,,,147.84725945803802,148.84628616605187,0.275,0.725,148.84980000002543,150.59629950003,150.59777100000065,151.2304380410351,mostlygreen,green,0,0,0,0,12,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999]",0.6392857142857141,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,24,0.025,0.75,,,,,151.2463015000103,,,,,,,151.23069208301604,152.22962587501388,0.25,0.75,152.23312029102817,153.97963058302412,153.98121158301365,154.73034720803844,mostlyred,red,1,0,1,1,13,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999, 0.75]",0.6531249999999998,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,25,0.025,0.725,,,,,154.7461486250395,,,,,,,154.7305981250247,155.7297727080295,0.275,0.725,155.7333097080118,157.47978762502316,157.48141504102387,158.1138113750494,mostlygreen,green,0,1,0,1,14,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999, 0.75, 0.725]",0.661111111111111,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,26,0.025,0.75,,,,,158.12973066605628,,,,,,,158.11406633304432,159.1130854160292,0.25,0.75,159.11657245800598,160.86300900002243,160.86479579104343,162.1139514160459,mostlyred,red,1,0,1,1,15,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999, 0.75, 0.725, 0.75]",0.6699999999999998,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,27,0.025,0.725,,,,,162.12970150000183,,,,,,,162.11420554103097,163.11312762502348,0.275,0.725,163.1166390000144,164.86303775000852,164.86477625003317,166.96383733302355,mostlygreen,green,0,1,0,1,16,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999, 0.75, 0.725, 0.75, 0.725]",0.6749999999999998,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,28,0.025,0.75,,,,,166.9796730830567,,,,,,,166.96416195802158,167.9631245410419,0.25,0.75,167.9666892500245,169.71312937501352,169.7148730410263,172.34725087502738,allred,red,1,0,1,1,17,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999, 0.75, 0.725, 0.75, 0.725, 0.75]",0.6812499999999998,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,29,0.025,0.725,,,,,172.36301691603148,,,,,,,172.34751845803112,173.34636129101273,0.275,0.725,173.34990312502487,175.09652087505674,175.09778770804405,176.04747704102192,mostlyred,red,1,1,1,0,17,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999, 0.75, 0.725, 0.75, 0.725, 0.75]",0.6812499999999998,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,30,0.025,0.7,,,,,176.0632221660344,,,,,,,176.04780920804478,177.04639091604622,0.30000000000000004,0.7,177.050033208041,178.7964663330349,178.79797020804835,179.7472899160348,mostlygreen,green,0,1,0,1,18,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999, 0.75, 0.725, 0.75, 0.725, 0.75, 0.7]",0.6826923076923074,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,31,0.025,0.725,,,,,179.7630462910165,,,,,,,179.74762791604735,180.74645204102853,0.275,0.725,180.75003854103852,182.49634750001132,182.49835470801918,184.01381858304376,mostlygreen,green,0,0,0,0,18,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999, 0.75, 0.725, 0.75, 0.725, 0.75, 0.7]",0.6826923076923074,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,32,0.025,0.75,,,,,184.02972550003324,,,,,,,184.01407312502852,185.0131990830414,0.25,0.75,185.01684350002324,186.7632222500397,186.76500625000335,188.49724050000077,mostlyred,red,1,0,1,1,19,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999, 0.75, 0.725, 0.75, 0.725, 0.75, 0.7, 0.75]",0.6874999999999998,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,33,0.025,0.725,,,,,188.51311416603858,,,,,,,188.4974989160546,189.4965702080517,0.275,0.725,189.50015833304496,191.24663716601208,191.2483177910326,192.0306386250304,mostlygreen,green,0,1,0,1,20,"[0.6249999999999999, 0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999, 0.75, 0.725, 0.75, 0.725, 0.75, 0.7, 0.75, 0.725]",0.6899999999999997,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,34,0.025,0.75,,,,,192.04653445800068,,,,,,,192.03094495803816,193.02990887500346,0.25,0.75,193.03339779103408,194.77989920804976,194.7815370830358,196.44725879101316,mostlyred,red,1,0,1,1,21,"[0.7, 0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999, 0.75, 0.725, 0.75, 0.725, 0.75, 0.7, 0.75, 0.725, 0.75]",0.6983333333333331,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,35,0.025,0.725,,,,,196.4631713750423,,,,,,,196.44751629105303,197.44672841602005,0.275,0.725,197.45027991605457,199.19667270802893,199.19839154102374,200.79722200002288,mostlygreen,green,0,1,0,1,22,"[0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999, 0.75, 0.725, 0.75, 0.725, 0.75, 0.7, 0.75, 0.725, 0.75, 0.725]",0.6999999999999998,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,36,0.025,0.75,,,,,200.8130985830212,,,,,,,200.79747441603104,201.7965410000179,0.25,0.75,201.80012712505413,203.54670200002147,203.54855645803036,204.6639527080115,mostlygreen,green,0,0,0,0,22,"[0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999, 0.75, 0.725, 0.75, 0.725, 0.75, 0.7, 0.75, 0.725, 0.75, 0.725]",0.6999999999999998,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,37,0.025,0.775,,,,,204.67974254104774,,,,,,,204.66420450003352,205.66326050000498,0.22499999999999998,0.775,205.6667868750519,207.41333129105624,207.41485541604925,208.19731837505242,mostlygreen,green,0,0,0,0,22,"[0.6499999999999999, 0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999, 0.75, 0.725, 0.75, 0.725, 0.75, 0.7, 0.75, 0.725, 0.75, 0.725]",0.6999999999999998,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,38,0.025,0.8,,,,,208.21313445805572,,,,,,,208.19765416602604,209.19646375003504,0.19999999999999996,0.8,209.19998941605445,210.94657141604694,210.94801708305022,212.18103462504223,mostlyred,red,1,0,1,1,23,"[0.6749999999999999, 0.5999999999999999, 0.6249999999999999, 0.5999999999999999, 0.75, 0.725, 0.75, 0.725, 0.75, 0.7, 0.75, 0.725, 0.75, 0.725, 0.8]",0.7100000000000001,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,39,0.025,0.775,,,,,212.19651920802426,,,,,,,212.18130341602955,213.17992050002795,0.22499999999999998,0.775,213.18340137501946,214.93004345800728,214.93235520803137,215.78078558301786,mostlygreen,green,0,1,0,1,24,"[0.5999999999999999, 0.6249999999999999, 0.5999999999999999, 0.75, 0.725, 0.75, 0.725, 0.75, 0.7, 0.75, 0.725, 0.75, 0.725, 0.8, 0.775]",0.7166666666666667,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
,,,,,,,,,,,,,,,,,,,,,,space,67.14111420803238,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
GR_Incongruent_RedCue_GreenProbe_Bottom,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborDisappearBottom.png,RedGaborBoth.png,Red.mp3,red,bottom,0,0,0,,,,0,0,0,21,283.0136260410072,,,,,,,,,,,,,,,,bottom,,,,,,,,282.9938770410372,285.3972420830396,285.3974036660511,290.64688550005667,290.6559041250148,291.8970311660087,291.8985091250506,295.16405104100704,295.1656691660173,297.4644553750404,allred,FinalRedContrast,FinalGreenContrast,297.46501895802794,301.16447087505367,5,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
GR_Congruent_RedCue_RedProbe_Top,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborBoth.png,RedGaborDisappearTop.png,Red.mp3,red,top,1,1,0,,,,0,1,1,24,301.1801298330538,,,,,,,,,,,,,,,,top,,,,,,,,301.1646027910174,352.4308503330103,352.4310168750235,357.68061154102907,357.6901937080547,358.9305296250386,358.9322377500357,361.26427758304635,361.26570091600297,362.96471712505445,allred,FinalRedContrast,FinalGreenContrast,362.965779791004,364.648261208029,4,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
GG_non_riv_catch_RedCue_GreenProbe_Bottom,GreenGaborBoth.png,Blank.png,GreenGaborDisappearBottom.png,Blank.png,Red.mp3,red,bottom,2,2,0,,,,0,2,2,77,364.663990541012,,,,,,,,,,,,,,,,bottom,,,,,,,,364.64837687503314,374.71436308301054,374.7145301250275,379.96405400004005,379.97251412505284,381.2140217910055,381.2152509580483,382.164499791048,382.1656291250256,384.7814701250172,allgreen,FinalRedContrast,FinalGreenContrast,384.78256120800506,387.1819162500324,5,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
GR_Incongruent_RedCue_GreenProbe_Top,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborDisappearTop.png,RedGaborBoth.png,Red.mp3,red,top,3,3,0,,,,0,3,3,36,387.1973442910239,,,,,,,,,,,,,,,,bottom,,,,,,,,387.18202966602985,394.3644834580482,394.3646479580202,399.61410987505224,399.62271900003543,400.86411237501306,400.8657325000386,403.6145315830363,403.6161686250125,406.41487983305706,mostlyred,FinalRedContrast,FinalGreenContrast,406.4160477500409,409.28164166602073,4,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
GR_Congruent_GreenCue_GreenProbe_Top,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborDisappearTop.png,RedGaborBoth.png,Green.mp3,green,top,4,4,0,,,,0,4,4,66,409.2973862080253,,,,,,,,,,,,,,,,top,,,,,,,,409.2842003330006,419.9645398330176,419.964706208033,425.214543375012,425.2224006250035,426.4642150410218,426.46581175003666,427.9647150830133,427.9661625410081,430.4151274160249,mostlyred,FinalRedContrast,FinalGreenContrast,430.41579595801886,434.86514070804697,4,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
GR_Congruent_RedCue_RedProbe_Bottom,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborBoth.png,RedGaborDisappearBottom.png,Red.mp3,red,bottom,5,5,0,,,,0,5,5,41,434.88085470802616,,,,,,,,,,,,,,,,bottom,,,,,,,,434.86689325002953,445.23119954101276,445.23137004103046,450.4809340830543,450.4889068750199,451.7309135830146,451.7324862080277,453.2313940000022,453.23298595804954,455.9319620410097,mostlyred,FinalRedContrast,FinalGreenContrast,455.93300645804266,458.2486108750454,4,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
GR_Congruent_RedCue_RedProbe_Top,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborBoth.png,RedGaborDisappearTop.png,Red.mp3,red,top,6,6,0,,,,0,6,6,64,458.26436875003856,,,,,,,,,,,,,,,,top,,,,,,,,458.2487283330411,462.33137450000504,462.33154483302496,467.5810065000551,467.58854762505507,468.83112158300355,468.8323190830415,471.51480037503643,471.516381708032,472.59856258303626,allred,FinalRedContrast,FinalGreenContrast,472.5997342080227,475.51524954102933,4,042226hb,001,2026-04-22_10h17.15.378,priming,,2026.1.3,59.95554294745488,2026-04-22 10h17.15.720211 -0700,
