label,LstartingStim,RstartingStim,LvisualStim,RvisualStim,audioCue,visualCue,probe_loc,thisN,thisTrialN,thisRepN,staircase.thisTrialN,staircase.stepSize,staircase.intensity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,stim offset,continue_resp.keys,continue_resp.rt,continue_resp.duration,fixation.started,fixation.stopped,greenContrast,redContrast,adjusted_contrast.started,adjusted_contrast.stopped,staircase_response.started,staircase_response.stopped,stair_response,probe_response,staircase.response,prevTrial,isRed,isReversal,cumReversal,contrastArray,contrastAverage,start_trial.started,start_trial.stopped,cue.started,cue.stopped,probe.started,probe.stopped,probe_response.started,probe_response.stopped,subjective_response.started,subjective_response.stopped,subj_response,RedContrast,GreenContrast,vividness_response.started,vividness_response.stopped,vivid_response,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,8,0.025,0.42500000000000004,,,,,93.43573058303446,,,,,,,93.42010041698813,94.41914708301192,0.575,0.42500000000000004,94.42262691701762,96.169183082995,96.17099350003991,96.86987141700229,mostlygreen,green,0,0,0,0,5,[],0,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,9,0.025,0.45000000000000007,,,,,96.88579458300956,,,,,,,96.87011541699758,97.86916445801035,0.5499999999999999,0.45000000000000007,97.87259304203326,99.61911162501201,99.62089729198487,100.33658837503754,mostlyred,red,1,0,1,1,6,[0.45000000000000007],0.45000000000000007,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,10,0.025,0.42500000000000004,,,,,100.3524312080117,,,,,,,100.33683991699945,101.33583204203751,0.575,0.42500000000000004,101.33927724999376,103.08578833303181,103.08722816698719,104.6865882499842,mostlygreen,green,0,1,0,1,7,"[0.45000000000000007, 0.42500000000000004]",0.43750000000000006,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,11,0.025,0.45000000000000007,,,,,104.70256762503413,,,,,,,104.68683287501335,105.6859115830157,0.5499999999999999,0.45000000000000007,105.6893307500286,107.43595312500838,107.43734845798463,108.47007208300056,mostlyred,red,1,0,1,1,8,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007]",0.4416666666666667,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,12,0.025,0.42500000000000004,,,,,108.48590529203648,,,,,,,108.47034112503752,109.46921449998626,0.575,0.42500000000000004,109.47268233302748,111.21924750000471,111.22063525003614,111.86988616699819,mostlygreen,green,0,1,0,1,9,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004]",0.43750000000000006,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,13,0.025,0.45000000000000007,,,,,111.88578462501755,,,,,,,111.87021337501938,112.86928941699443,0.5499999999999999,0.45000000000000007,112.8727300420287,114.61924600001657,114.62092312501045,116.02036954200594,mostlyred,red,1,0,1,1,10,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007]",0.44000000000000006,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,14,0.025,0.42500000000000004,,,,,116.03589158301475,,,,,,,116.02061641699402,117.01928716700058,0.575,0.42500000000000004,117.02282687503612,118.769264750008,118.77118416700978,120.03659920801874,mostlyred,red,1,1,1,0,10,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007]",0.44000000000000006,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,15,0.025,0.4,,,,,120.05256929202005,,,,,,,120.03687650000211,121.0358839170076,0.6,0.4,121.03937283303821,122.785963500035,122.78777812502813,123.36995270801708,mostlyred,red,1,1,1,0,10,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007]",0.44000000000000006,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,16,0.025,0.375,,,,,123.38589495798806,,,,,,,123.37019570800476,124.36929187498754,0.625,0.375,124.37270762503613,126.11921470798552,126.12118020799244,127.42007108300459,mostlygreen,green,0,1,0,1,11,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375]",0.4291666666666667,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,17,0.025,0.4,,,,,127.43586479203077,,,,,,,127.42031900002621,128.41926612501265,0.6,0.4,128.42280637501972,130.16929266700754,130.17097404203378,131.5533024169854,mostlyred,red,1,0,1,1,12,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4]",0.425,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,18,0.025,0.375,,,,,131.56916166702285,,,,,,,131.5536037920392,132.55268587503815,0.625,0.375,132.55632283299929,134.30271570803598,134.30454966699472,135.3201541249873,mostlygreen,green,0,1,0,1,13,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375]",0.41875,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,19,0.025,0.4,,,,,135.33608999999706,,,,,,,135.32047083298676,136.31936654204037,0.6,0.4,136.3228351250291,138.06930949998787,138.07112791703548,138.62015541701112,mostlyred,red,1,0,1,1,14,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375, 0.4]",0.4166666666666667,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,20,0.025,0.375,,,,,138.63601866702083,,,,,,,138.62041020800825,139.61936900002183,0.625,0.375,139.62287045799894,141.36942158301827,141.37086825002916,141.8204924580059,mostlyred,red,1,1,1,0,14,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375, 0.4]",0.4166666666666667,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,21,0.025,0.35,,,,,141.836085500021,,,,,,,141.8207397920196,142.81947804201627,0.65,0.35,142.8230257499963,144.5694171669893,144.57112445798703,145.9200681670336,mostlygreen,green,0,1,0,1,15,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375, 0.4, 0.35]",0.41,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,22,0.025,0.375,,,,,145.93605537503026,,,,,,,145.92032270802883,146.91940308304038,0.625,0.375,146.92284608300542,148.6694372080383,148.67062141699716,149.72005141701084,mostlyred,red,1,0,1,1,16,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375, 0.4, 0.35, 0.375]",0.4068181818181818,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,23,0.025,0.35,,,,,149.7360302080051,,,,,,,149.7202996670385,150.71935062500415,0.65,0.35,150.72282295802142,152.46933116699802,152.47130949998973,153.07010366703616,mostlygreen,green,0,1,0,1,17,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375, 0.4, 0.35, 0.375, 0.35]",0.4020833333333333,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,24,0.025,0.375,,,,,153.08601954201004,,,,,,,153.07039337500464,154.06944595801178,0.625,0.375,154.0728576669935,155.81934600003297,155.82113108300837,157.50343645800604,mostlyred,red,1,0,1,1,18,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375, 0.4, 0.35, 0.375, 0.35, 0.375]",0.39999999999999997,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,25,0.025,0.35,,,,,157.51936383300927,,,,,,,157.5036862079869,158.5027374170022,0.65,0.35,158.5061369999894,160.25277912500314,160.2542632080149,161.32012366701383,mostlyred,red,1,1,1,0,18,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375, 0.4, 0.35, 0.375, 0.35, 0.375]",0.39999999999999997,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,26,0.025,0.32499999999999996,,,,,161.33599495800445,,,,,,,161.32037208299153,162.31941425002879,0.675,0.32499999999999996,162.3228165000328,164.069469708018,164.0714815829997,166.23685612500412,mostlygreen,green,0,1,0,1,19,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375, 0.4, 0.35, 0.375, 0.35, 0.375, 0.32499999999999996]",0.39464285714285713,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,27,0.025,0.35,,,,,166.25283133302582,,,,,,,166.23710379202385,167.2361941250274,0.65,0.35,167.23961250000866,168.98618387500755,168.9877344580018,170.0868066670373,mostlyred,red,1,0,1,1,20,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375, 0.4, 0.35, 0.375, 0.35, 0.375, 0.32499999999999996, 0.35]",0.3916666666666666,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,28,0.025,0.32499999999999996,,,,,170.10280933300965,,,,,,,170.0870678750216,171.08617995801615,0.675,0.32499999999999996,171.0896427500411,172.83626941702096,172.83737733302405,174.22026545798872,mostlygreen,green,0,1,0,1,21,"[0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375, 0.4, 0.35, 0.375, 0.35, 0.375, 0.32499999999999996, 0.35, 0.32499999999999996]",0.38333333333333336,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,29,0.025,0.35,,,,,174.23614758299664,,,,,,,174.22054891701555,175.21949870802928,0.65,0.35,175.2229275830323,176.9694673329941,176.9715817500255,177.47026762500172,mostlygreen,green,0,0,0,0,21,"[0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375, 0.4, 0.35, 0.375, 0.35, 0.375, 0.32499999999999996, 0.35, 0.32499999999999996]",0.38333333333333336,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,30,0.025,0.375,,,,,177.48616483301157,,,,,,,177.47056345798774,178.46950579201803,0.625,0.375,178.47289625002304,180.21949887502706,180.22124541702215,181.57021204201737,mostlygreen,green,0,0,0,0,21,"[0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375, 0.4, 0.35, 0.375, 0.35, 0.375, 0.32499999999999996, 0.35, 0.32499999999999996]",0.38333333333333336,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,31,0.025,0.4,,,,,181.58604975003982,,,,,,,181.5704580420279,182.56955670804018,0.6,0.4,182.57296737498837,184.31954741699155,184.32117958302842,185.62017033301527,mostlygreen,green,0,0,0,0,21,"[0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375, 0.4, 0.35, 0.375, 0.35, 0.375, 0.32499999999999996, 0.35, 0.32499999999999996]",0.38333333333333336,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,32,0.025,0.42500000000000004,,,,,185.6361088330159,,,,,,,185.620418000035,186.61955262499396,0.575,0.42500000000000004,186.62300754198804,188.36948325001867,188.37147741700755,188.85355004202574,mostlygreen,green,0,0,0,0,21,"[0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375, 0.4, 0.35, 0.375, 0.35, 0.375, 0.32499999999999996, 0.35, 0.32499999999999996]",0.38333333333333336,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,33,0.025,0.45000000000000007,,,,,188.86946850002278,,,,,,,188.85386254201876,189.8528670000378,0.5499999999999999,0.45000000000000007,189.8563420420396,191.6027915420127,191.60425258299801,192.9534757080255,mostlygreen,green,0,0,0,0,21,"[0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375, 0.4, 0.35, 0.375, 0.35, 0.375, 0.32499999999999996, 0.35, 0.32499999999999996]",0.38333333333333336,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,34,0.025,0.4750000000000001,,,,,192.96940204198472,,,,,,,192.95372325001517,193.95279804203892,0.5249999999999999,0.4750000000000001,193.95621991698863,195.70287600002484,195.704538082995,197.05375654203817,mostlyred,red,1,0,1,1,22,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375, 0.4, 0.35, 0.375, 0.35, 0.375, 0.32499999999999996, 0.35, 0.32499999999999996, 0.4750000000000001]",0.3866666666666667,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,35,0.025,0.45000000000000007,,,,,197.06956887501292,,,,,,,197.05404920800356,198.05302629200742,0.5499999999999999,0.45000000000000007,198.05643241701182,199.8030323330313,199.80443633301184,201.53697300003842,mostlyred,red,1,1,1,0,22,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375, 0.4, 0.35, 0.375, 0.35, 0.375, 0.32499999999999996, 0.35, 0.32499999999999996, 0.4750000000000001]",0.3866666666666667,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,36,0.025,0.42500000000000004,,,,,201.55296933301724,,,,,,,201.53724654199323,202.5363055000198,0.575,0.42500000000000004,202.53976499999408,204.28623258299194,204.28820433298824,206.10370249999687,mostlygreen,green,0,1,0,1,23,"[0.42500000000000004, 0.45000000000000007, 0.375, 0.4, 0.375, 0.4, 0.35, 0.375, 0.35, 0.375, 0.32499999999999996, 0.35, 0.32499999999999996, 0.4750000000000001, 0.42500000000000004]",0.38499999999999995,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,37,0.025,0.45000000000000007,,,,,206.11959745798958,,,,,,,206.10395654203603,207.10301954200258,0.5499999999999999,0.45000000000000007,207.10643258300843,208.85302312503336,208.85476625000592,210.23703800002113,mostlyred,red,1,0,1,1,24,"[0.45000000000000007, 0.375, 0.4, 0.375, 0.4, 0.35, 0.375, 0.35, 0.375, 0.32499999999999996, 0.35, 0.32499999999999996, 0.4750000000000001, 0.42500000000000004, 0.45000000000000007]",0.3866666666666667,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,38,0.025,0.42500000000000004,,,,,210.25285820802674,,,,,,,210.23728900001151,211.23634104203666,0.575,0.42500000000000004,211.23982100002468,212.9863517920021,212.98802429198986,214.2537509170361,mostlygreen,green,0,1,0,1,25,"[0.375, 0.4, 0.375, 0.4, 0.35, 0.375, 0.35, 0.375, 0.32499999999999996, 0.35, 0.32499999999999996, 0.4750000000000001, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004]",0.38499999999999995,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,39,0.025,0.45000000000000007,,,,,214.26950891700108,,,,,,,214.25400991702918,215.25297454203246,0.5499999999999999,0.45000000000000007,215.25654529203894,217.00313083303627,217.00491108302958,218.80425229202956,mostlyred,red,1,0,1,1,26,"[0.4, 0.375, 0.4, 0.35, 0.375, 0.35, 0.375, 0.32499999999999996, 0.35, 0.32499999999999996, 0.4750000000000001, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007]",0.38999999999999996,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
,,,,,,,,,,,,,,,,,,,,,,space,54.44427270803135,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
GR_Incongruent_GreenCue_RedProbe_Top,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborBoth.png,RedGaborDisappearTop.png,Green.mp3,green,top,0,0,0,,,,0,0,0,62,273.3366347500123,,,,,,,,,,,,,,,,bottom,,,,,,,,273.31748204200994,277.18735454202397,277.18752770801075,282.4366881250171,282.44457450002665,283.68671141698724,283.68841616698774,287.6039647079888,287.6044800829841,292.6709468330373,mostlyred,FinalRedContrast,FinalGreenContrast,292.67164891702123,297.53756079199957,2,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
GR_Incongruent_RedCue_GreenProbe_Bottom,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborDisappearBottom.png,RedGaborBoth.png,Red.mp3,red,bottom,1,1,0,,,,0,1,1,53,297.5532436670037,,,,,,,,,,,,,,,,bottom,,,,,,,,297.5393425830407,381.35403929202585,381.35420283302665,386.6036489169928,386.6127902499866,387.8536929170368,387.85573679202935,398.90419174998533,398.9058110000333,400.68782804202056,evensplit,FinalRedContrast,FinalGreenContrast,400.6885601670365,402.837895167002,2,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
GR_Congruent_GreenCue_GreenProbe_Bottom,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborDisappearBottom.png,RedGaborBoth.png,Green.mp3,green,bottom,2,2,0,,,,0,2,2,35,402.8536474170396,,,,,,,,,,,,,,,,bottom,,,,,,,,402.83970916701946,409.004134332994,409.0043022080208,414.2537253749906,414.2601092500263,415.50376437499654,415.50514729198767,442.4711367500131,442.47270466701593,446.4880988750374,evensplit,FinalRedContrast,FinalGreenContrast,446.4892306670081,449.28802974999417,3,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
GR_Incongruent_GreenCue_RedProbe_Top,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborBoth.png,RedGaborDisappearTop.png,Green.mp3,green,top,3,3,0,,,,0,3,3,54,449.3038940420374,,,,,,,,,,,,,,,,top,,,,,,,,449.28812904201914,450.37087516702013,450.3710405420279,455.62071583303623,455.6282624999876,456.87066170800244,456.8726630000165,457.5044699170394,457.50597679201746,458.6548809580272,evensplit,FinalRedContrast,FinalGreenContrast,458.656017041998,461.48824945802335,3,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
GR_Congruent_RedCue_RedProbe_Bottom,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborBoth.png,RedGaborDisappearBottom.png,Red.mp3,red,bottom,4,4,0,,,,0,4,4,1,461.50400162499864,,,,,,,,,,,,,,,,bottom,,,,,,,,461.4899392920197,462.60429720801767,462.6044669999974,467.8540220829891,467.86212387500564,469.10402795800474,469.1056873750058,469.80450483300956,469.8052744170418,470.9717401250382,evensplit,FinalRedContrast,FinalGreenContrast,470.9722291250364,472.35488025000086,3,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
GR_Congruent_GreenCue_GreenProbe_Bottom,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborDisappearBottom.png,RedGaborBoth.png,Green.mp3,green,bottom,5,5,0,,,,0,5,5,19,472.3706160830334,,,,,,,,,,,,,,,,bottom,,,,,,,,472.3567756669945,486.32093804201577,486.32110104203457,491.57080591702834,491.57729462499265,492.8208616669872,492.82244012498995,494.07127829198726,494.0728117080289,495.30497808300424,mostlygreen,FinalRedContrast,FinalGreenContrast,495.3062365420046,496.75503091700375,3,052026gb,001,2026-05-20_10h16.29.999,priming,,2026.1.3,59.996294980563626,2026-05-20 10h16.30.307704 -0700,
