label,LstartingStim,RstartingStim,LvisualStim,RvisualStim,audioCue,visualCue,probe_loc,thisN,thisTrialN,thisRepN,staircase.thisTrialN,staircase.stepSize,staircase.intensity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,stim offset,continue_resp.keys,continue_resp.rt,continue_resp.duration,fixation.started,fixation.stopped,greenContrast,redContrast,adjusted_contrast.started,adjusted_contrast.stopped,staircase_response.started,staircase_response.stopped,stair_response,probe_response,staircase.response,prevTrial,isRed,isReversal,cumReversal,contrastArray,contrastAverage,start_trial.started,start_trial.stopped,cue.started,cue.stopped,probe.started,probe.stopped,probe_response.started,probe_response.stopped,subjective_response.started,subjective_response.stopped,subj_response,RedContrast,GreenContrast,vividness_response.started,vividness_response.stopped,vivid_response,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,14,0.025,0.725,,,,,125.53582212497713,,,,,,,125.52053312497446,126.51923220802564,0.275,0.725,126.52305945800617,128.26920708297985,128.2705982499756,130.35311337502208,mostlyred,red,1,1,1,0,6,[0.775],0.775,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,15,0.025,0.7,,,,,130.36900904099457,,,,,,,130.35337862500455,131.3526292910101,0.30000000000000004,0.7,131.35620187502354,133.1025896249921,133.10454945801757,135.36987624998437,mostlyred,red,1,1,1,0,6,[0.775],0.775,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,16,0.025,0.6749999999999999,,,,,135.38587100000586,,,,,,,135.3701213329914,136.36929570802022,0.32500000000000007,0.6749999999999999,136.37274833297124,138.1192586250254,138.12088783300715,139.63662829098757,mostlygreen,green,0,1,0,1,7,"[0.775, 0.6749999999999999]",0.725,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,17,0.025,0.7,,,,,139.6525254159933,,,,,,,139.63695050001843,140.63583804102382,0.30000000000000004,0.7,140.63935429102276,142.38585045799846,142.38733533298364,143.83657104097074,mostlygreen,green,0,0,0,0,7,"[0.775, 0.6749999999999999]",0.725,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,18,0.025,0.725,,,,,143.85248166602105,,,,,,,143.83681766601512,144.8359455000027,0.275,0.725,144.83942037500674,146.58597316598753,146.58791912498418,147.98655691597378,mostlyred,red,1,0,1,1,8,"[0.775, 0.6749999999999999, 0.725]",0.725,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,19,0.025,0.7,,,,,148.00249975000042,,,,,,,147.9868249159772,148.98587466601748,0.30000000000000004,0.7,148.98941908299457,150.73589562502457,150.73762166599045,152.8867068749969,mostlyred,red,1,1,1,0,8,"[0.775, 0.6749999999999999, 0.725]",0.725,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,20,0.025,0.6749999999999999,,,,,152.90242699999362,,,,,,,152.88699654099764,153.88594554096926,0.32500000000000007,0.6749999999999999,153.88943583297078,155.63587616599398,155.63744712498737,157.66998750000494,mostlygreen,green,0,1,0,1,9,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999]",0.7124999999999999,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,21,0.025,0.7,,,,,157.68584616598673,,,,,,,157.67023620801046,158.6693344580126,0.30000000000000004,0.7,158.6727471660124,160.41930245800177,160.42069783300394,161.03665845800424,mostlygreen,green,0,0,0,0,9,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999]",0.7124999999999999,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,22,0.025,0.725,,,,,161.05248404102167,,,,,,,161.0369023749954,162.0361768329749,0.275,0.725,162.03960720798932,163.7859963750234,163.78780754102627,165.3367646249826,mostlygreen,green,0,0,0,0,9,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999]",0.7124999999999999,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,23,0.025,0.75,,,,,165.35267229098827,,,,,,,165.3370148750255,166.33596716600005,0.25,0.75,166.33938070799923,168.0861046659993,168.0874171250034,169.12013200001093,mostlyred,red,1,0,1,1,10,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75]",0.72,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,24,0.025,0.725,,,,,169.13599283300573,,,,,,,169.12038504099473,170.11939175002044,0.275,0.725,170.12289566599065,171.86938774998998,171.87115087499842,172.6201390409842,mostlyred,green,0,1,0,1,11,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725]",0.7208333333333332,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,25,0.025,0.75,,,,,172.63601083296817,,,,,,,172.62038962502265,173.61933933297405,0.25,0.75,173.62277979101054,175.36940991599113,175.37108445802005,177.9034010830219,mostlyred,red,1,0,1,1,12,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725, 0.75]",0.7249999999999999,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,26,0.025,0.725,,,,,177.91938133299118,,,,,,,177.90365133300656,178.90278258296894,0.275,0.725,178.9062662079814,180.65272000001278,180.6546872080071,181.20344137499342,mostlyred,red,1,1,1,0,12,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725, 0.75]",0.7249999999999999,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,27,0.025,0.7,,,,,181.21937920799246,,,,,,,181.2037506250199,182.20274554099888,0.30000000000000004,0.7,182.20621462498093,183.95278458297253,183.95456362498226,186.65342087502358,mostlyred,red,1,1,1,0,12,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725, 0.75]",0.7249999999999999,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,28,0.025,0.6749999999999999,,,,,186.66925450001145,,,,,,,186.65372483298415,187.65264008298982,0.32500000000000007,0.6749999999999999,187.65621049999027,189.40265483298572,189.4047777079977,191.78682412498165,mostlyred,red,1,1,1,0,12,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725, 0.75]",0.7249999999999999,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,29,0.025,0.6499999999999999,,,,,191.80262258299626,,,,,,,191.787073665997,192.78618075000122,0.3500000000000001,0.6499999999999999,192.7896460830234,194.53622229100438,194.53773204097524,195.83682008297183,mostlyred,red,1,1,1,0,12,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725, 0.75]",0.7249999999999999,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,30,0.025,0.6249999999999999,,,,,195.8528147499892,,,,,,,195.8371020409977,196.83609616599279,0.3750000000000001,0.6249999999999999,196.8396398749901,198.58621583296917,198.58792820799863,199.9369101250195,mostlygreen,green,0,1,0,1,13,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725, 0.75, 0.6249999999999999]",0.7124999999999999,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,31,0.025,0.6499999999999999,,,,,199.95277883298695,,,,,,,199.9371662500198,200.93615675001638,0.3500000000000001,0.6499999999999999,200.93971941596828,202.6861929160077,202.688375541009,204.37016812502407,mostlyred,red,1,0,1,1,14,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725, 0.75, 0.6249999999999999, 0.6499999999999999]",0.7055555555555555,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,32,0.025,0.6249999999999999,,,,,204.38611966598546,,,,,,,204.3704180829809,205.36956487497082,0.3750000000000001,0.6249999999999999,205.37305004097288,207.11956429097336,207.12161191599444,207.9868713329779,mostlygreen,green,0,1,0,1,15,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725, 0.75, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999]",0.6975,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,33,0.025,0.6499999999999999,,,,,208.0028235409991,,,,,,,207.9871206660173,208.98622312501539,0.3500000000000001,0.6499999999999999,208.98964033299126,210.7363122079987,210.73762500000885,213.6869283330161,mostlyred,red,1,0,1,1,16,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725, 0.75, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999, 0.6499999999999999]",0.6931818181818182,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,34,0.025,0.6249999999999999,,,,,213.70284099999117,,,,,,,213.6872524159844,214.6862052080105,0.3750000000000001,0.6249999999999999,214.68967624998186,216.4362274580053,216.43797149998136,217.4367945829872,mostlygreen,green,0,1,0,1,17,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725, 0.75, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999]",0.6875,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,35,0.025,0.6499999999999999,,,,,217.4526616659714,,,,,,,217.43706579098944,218.43622079101624,0.3500000000000001,0.6499999999999999,218.43971716600936,220.18616562499665,220.18782499997178,221.3368156659999,mostlygreen,green,0,0,0,0,17,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725, 0.75, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999]",0.6875,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,36,0.025,0.6749999999999999,,,,,221.3528664999758,,,,,,,221.337064500025,222.33618516597198,0.32500000000000007,0.6749999999999999,222.3397845000145,224.0862393329735,224.08767212502426,225.27038262499264,mostlygreen,green,0,0,0,0,17,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725, 0.75, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999]",0.6875,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,37,0.025,0.7,,,,,225.28631237498485,,,,,,,225.27063254098175,226.26952720800182,0.30000000000000004,0.7,226.2730551660061,228.0196457079728,228.02164991601603,228.98703208297957,mostlygreen,green,0,0,0,0,17,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725, 0.75, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999]",0.6875,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,38,0.025,0.725,,,,,229.00292783300392,,,,,,,228.98736654099775,229.98631604097318,0.275,0.725,229.9897889160202,231.73622666602023,231.73813791602151,232.8703462909907,mostlygreen,green,0,0,0,0,17,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725, 0.75, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999]",0.6875,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,39,0.025,0.75,,,,,232.88630000001285,,,,,,,232.87059379101265,233.8696738749859,0.25,0.75,233.87309800001094,235.61967191600706,235.62135254096938,236.65370695799356,mostlyred,red,1,0,1,1,18,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725, 0.75, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999, 0.75]",0.6923076923076923,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,40,0.025,0.725,,,,,236.66963804099942,,,,,,,236.65395695797633,237.65302299999166,0.275,0.725,237.65649466600735,239.40300366602605,239.4047815829981,241.4037309580017,mostlygreen,green,0,1,0,1,19,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725, 0.75, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999, 0.75, 0.725]",0.6946428571428571,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,41,0.025,0.75,,,,,241.4196394580067,,,,,,,241.40403120801784,242.4030090830056,0.25,0.75,242.40649570798269,244.15303695801413,244.15472866600612,245.35364024998853,mostlygreen,green,0,0,0,0,19,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725, 0.75, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999, 0.75, 0.725]",0.6946428571428571,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,42,0.025,0.775,,,,,245.36963575001573,,,,,,,245.35388966597384,246.35307520802598,0.22499999999999998,0.775,246.35660512500908,248.10301179101225,248.1050501660211,250.02038175001508,mostlyred,red,1,0,1,1,20,"[0.775, 0.6749999999999999, 0.725, 0.6749999999999999, 0.75, 0.725, 0.75, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999, 0.6499999999999999, 0.6249999999999999, 0.75, 0.725, 0.775]",0.7,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
,,,,,,,,,,,,,,,,,,,,,,space,103.52134050003951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
GR_Incongruent_GreenCue_RedProbe_Top,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborBoth.png,RedGaborDisappearTop.png,Green.mp3,green,top,0,0,0,,,,0,0,0,54,353.6536103329854,,,,,,,,,,,,,,,,top,,,,,,,,353.63481650000904,356.38716937502613,356.3873502499773,361.63684562500566,361.64665162499296,362.88679654098814,362.8888774579973,366.93734125001356,366.938398749975,372.7380931659718,mostlygreen,FinalRedContrast,FinalGreenContrast,372.73854529100936,377.13791845797095,2,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
GR_Incongruent_RedCue_GreenProbe_Bottom,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborDisappearBottom.png,RedGaborBoth.png,Red.mp3,red,bottom,1,1,0,,,,0,1,1,5,377.15332187496824,,,,,,,,,,,,,,,,bottom,,,,,,,,377.13957937498344,378.52048454101896,378.52065383299487,383.7703099999926,383.77850279101403,385.0202686249977,385.02189879101934,386.75453325000126,386.7549804999726,390.9711786250118,mostlygreen,FinalRedContrast,FinalGreenContrast,390.97237650002353,395.6877778330236,3,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
GR_Congruent_RedCue_RedProbe_Top,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborBoth.png,RedGaborDisappearTop.png,Red.mp3,red,top,2,2,0,,,,0,2,2,8,395.70358945801854,,,,,,,,,,,,,,,,top,,,,,,,,395.6879191659973,499.3043630410102,499.30453037499683,504.5540631249896,504.56231616600417,505.8039670410217,505.80592491599964,507.4044555830187,507.4059124580235,509.8048510410008,mostlyred,FinalRedContrast,FinalGreenContrast,509.8060648330138,512.3548070410034,2,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
GR_Incongruent_GreenCue_RedProbe_Bottom,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborBoth.png,RedGaborDisappearBottom.png,Green.mp3,green,bottom,3,3,0,,,,0,3,3,63,512.3706130000064,,,,,,,,,,,,,,,,top,,,,,,,,512.3566643329686,519.7878559160163,519.7880232500029,525.0375254999963,525.0458609159687,526.2875242499867,526.2892449999927,528.5545866250177,528.5563330830191,531.8384298749734,mostlygreen,FinalRedContrast,FinalGreenContrast,531.8395650410093,533.5216276249848,2,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
GR_Incongruent_RedCue_GreenProbe_Top,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborDisappearTop.png,RedGaborBoth.png,Red.mp3,red,top,4,4,0,,,,0,4,4,60,533.5374357079854,,,,,,,,,,,,,,,,bottom,,,,,,,,533.5233029159717,539.6212349580019,539.6213998749736,544.8708656660165,544.8793159159832,546.1208412499982,546.1223182500107,549.0880475409795,549.0897386660217,552.2551283750217,mostlygreen,FinalRedContrast,FinalGreenContrast,552.256382957974,554.5221520409686,2,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
GR_Incongruent_GreenCue_RedProbe_Bottom,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborBoth.png,RedGaborDisappearBottom.png,Green.mp3,green,bottom,5,5,0,,,,0,5,5,47,554.5375786660006,,,,,,,,,,,,,,,,top,,,,,,,,554.5240397499874,555.4379107910208,555.4380778750055,560.6876172909979,560.6939643329824,561.9375084160129,561.9394614159828,563.3713313330081,563.3731000000262,564.4884201249806,mostlyred,FinalRedContrast,FinalGreenContrast,564.4894787499798,566.2550860000192,2,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
GR_Congruent_RedCue_RedProbe_Bottom,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborBoth.png,RedGaborDisappearBottom.png,Red.mp3,red,bottom,6,6,0,,,,0,6,6,57,566.2709043329814,,,,,,,,,,,,,,,,top,,,,,,,,566.2567099159933,567.2212565409718,567.2214203330223,572.4710077079944,572.47732395801,573.7209740409744,573.7227455829852,579.7046989999944,579.7063160000253,582.3885792500223,mostlygreen,FinalRedContrast,FinalGreenContrast,582.3890274160076,584.755287625012,2,050526hf,001,2026-05-05_12h22.14.027,priming,,2026.1.3,60.0001049974908,2026-05-05 12h22.14.544040 -0700,
