label,LstartingStim,RstartingStim,LvisualStim,RvisualStim,audioCue,visualCue,probe_loc,thisN,thisTrialN,thisRepN,staircase.thisTrialN,staircase.stepSize,staircase.intensity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,piloting,stim offset,continue_resp.keys,continue_resp.rt,continue_resp.duration,fixation.started,fixation.stopped,greenContrast,redContrast,adjusted_contrast.started,adjusted_contrast.stopped,staircase_response.started,staircase_response.stopped,stair_response,probe_response,staircase.response,prevTrial,isRed,isReversal,cumReversal,contrastArray,contrastAverage,start_trial.started,start_trial.stopped,cue.started,cue.stopped,probe.started,probe.stopped,probe_response.started,probe_response.stopped,subjective_response.started,subjective_response.stopped,subj_response,RedContrast,GreenContrast,vividness_response.started,vividness_response.stopped,vivid_response,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,8,0.025,0.4,,,,,94.2897120000016,,,,,,,94.27397454200036,95.27310187500188,0.6,0.4,95.2765639169993,97.02307416700205,97.02480650000143,98.4571225840009,mostlygreen,green,0,1,0,1,5,[],0,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,9,0.025,0.42500000000000004,,,,,98.47305287500058,,,,,,,98.45738087499922,99.45639650000157,0.575,0.42500000000000004,99.45988320900142,101.20645645900004,101.2078430420006,103.79033925000113,mostlygreen,green,0,0,0,0,5,[],0,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,10,0.025,0.45000000000000007,,,,,103.8063797499999,,,,,,,103.79058583400183,104.78979570899901,0.5499999999999999,0.45000000000000007,104.79330058400228,106.53977674999987,106.54120729200076,107.70717983400027,mostlyred,red,1,0,1,1,6,[0.45000000000000007],0.45000000000000007,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,11,0.025,0.42500000000000004,,,,,107.72300600000017,,,,,,,107.70750662499995,108.70634870900176,0.575,0.42500000000000004,108.7100269170005,110.45638579200022,110.45858833400052,115.20725004199994,mostlyred,red,1,1,1,0,6,[0.45000000000000007],0.45000000000000007,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,12,0.025,0.4,,,,,115.22314933400048,,,,,,,115.20749737500228,116.20655433399952,0.6,0.4,116.2100669169995,117.95653541700085,117.95822233400031,118.70721729200159,mostlygreen,green,0,1,0,1,7,"[0.45000000000000007, 0.4]",0.42500000000000004,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,13,0.025,0.42500000000000004,,,,,118.72309795900219,,,,,,,118.70746666700143,119.70655670899941,0.575,0.42500000000000004,119.71004158399955,121.45652708399939,121.45790583399867,123.54058158400221,mostlygreen,green,0,0,0,0,7,"[0.45000000000000007, 0.4]",0.42500000000000004,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,14,0.025,0.45000000000000007,,,,,123.55645637500129,,,,,,,123.5408274170004,124.5398932499993,0.5499999999999999,0.45000000000000007,124.54336020900155,126.28983262499969,126.29161254200153,127.34061679200022,mostlyred,red,1,0,1,1,8,"[0.45000000000000007, 0.4, 0.45000000000000007]",0.4333333333333334,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,15,0.025,0.42500000000000004,,,,,127.35646345900022,,,,,,,127.34086533400114,128.3399300839992,0.575,0.42500000000000004,128.3433865420011,130.08988362500168,130.0917714999996,132.37388162500065,allgreen,green,0,1,0,1,9,"[0.45000000000000007, 0.4, 0.45000000000000007, 0.42500000000000004]",0.4312500000000001,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,16,0.025,0.45000000000000007,,,,,132.3898799589988,,,,,,,132.37413495900182,133.37319695900078,0.5499999999999999,0.45000000000000007,133.37665500000003,135.12315179199868,135.12497579200135,137.79065345900017,allred,red,1,0,1,1,10,"[0.45000000000000007, 0.4, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007]",0.43500000000000005,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,17,0.025,0.42500000000000004,,,,,137.80637016699984,,,,,,,137.79092541700084,138.78990366699873,0.575,0.42500000000000004,138.79343041700122,140.53983679199882,140.5416738749991,141.34057991699956,mostlygreen,green,0,1,0,1,11,"[0.45000000000000007, 0.4, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004]",0.4333333333333334,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,18,0.025,0.45000000000000007,,,,,141.35640166699886,,,,,,,141.34087154200097,142.3399046250015,0.5499999999999999,0.45000000000000007,142.34335037500205,144.08993816699876,144.0913000420005,147.17398675000004,mostlyred,red,1,0,1,1,12,"[0.45000000000000007, 0.4, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007]",0.43571428571428583,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,19,0.025,0.42500000000000004,,,,,147.18979208400197,,,,,,,147.17425245900085,148.173094709,0.575,0.42500000000000004,148.1765977920004,149.92338200000086,149.92511829200157,151.94073837500036,mostlygreen,green,0,1,0,1,13,"[0.45000000000000007, 0.4, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004]",0.43437500000000007,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,20,0.025,0.45000000000000007,,,,,151.9566303749998,,,,,,,151.94099520899908,152.93991429200105,0.5499999999999999,0.45000000000000007,152.94340591700166,154.68997858399962,154.69127145899984,156.4072583340021,allred,red,1,0,1,1,14,"[0.45000000000000007, 0.4, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007]",0.43611111111111117,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,21,0.025,0.42500000000000004,,,,,156.42333074999988,,,,,,,156.40750791699975,157.40670683400094,0.575,0.42500000000000004,157.41021091700168,159.15674874999968,159.15816033400188,160.19068883400178,mostlygreen,green,0,1,0,1,15,"[0.45000000000000007, 0.4, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004]",0.43500000000000005,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,22,0.025,0.45000000000000007,,,,,160.2066022500003,,,,,,,160.19093887499912,161.18999058400004,0.5499999999999999,0.45000000000000007,161.19350900000063,162.9400272919993,162.94164558400007,164.1907080839992,mostlygreen,green,0,0,0,0,15,"[0.45000000000000007, 0.4, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004]",0.43500000000000005,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,23,0.025,0.4750000000000001,,,,,164.20662712500052,,,,,,,164.19101279200186,165.19000108399996,0.5249999999999999,0.4750000000000001,165.1933785000001,166.93999087500197,166.94182229199942,167.77398025000002,mostlyred,red,1,0,1,1,16,"[0.45000000000000007, 0.4, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.4750000000000001]",0.4386363636363637,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,24,0.025,0.45000000000000007,,,,,167.78994691700063,,,,,,,167.77423262500088,168.77335841700187,0.5499999999999999,0.45000000000000007,168.77684866699929,170.5233610840005,170.52547699999923,171.87407395899936,mostlyred,red,1,1,1,0,16,"[0.45000000000000007, 0.4, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.4750000000000001]",0.4386363636363637,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,25,0.025,0.42500000000000004,,,,,171.8899467500014,,,,,,,171.8743961250002,172.8733487089994,0.575,0.42500000000000004,172.87680654200085,174.62333279200175,174.6247989170006,180.99071800000092,mostlyred,red,1,1,1,0,16,"[0.45000000000000007, 0.4, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.4750000000000001]",0.4386363636363637,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,26,0.025,0.4,,,,,181.00675541700184,,,,,,,180.99096808399918,181.9900740000012,0.6,0.4,181.99351662499976,183.7400910840006,183.7416437920001,185.65736912500142,mostlygreen,green,0,1,0,1,17,"[0.45000000000000007, 0.4, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.4750000000000001, 0.4]",0.4354166666666668,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,27,0.025,0.42500000000000004,,,,,185.6732606250007,,,,,,,185.65765066699896,186.6567721249994,0.575,0.42500000000000004,186.66023645899986,188.406818792002,188.4087780000009,189.05752862499867,mostlygreen,green,0,0,0,0,17,"[0.45000000000000007, 0.4, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.4750000000000001, 0.4]",0.4354166666666668,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,28,0.025,0.45000000000000007,,,,,189.0734130000019,,,,,,,189.05778079200172,190.0568367090018,0.5499999999999999,0.45000000000000007,190.0603031669998,191.8068692500019,191.80885395899895,193.307540875001,mostlyred,red,1,0,1,1,18,"[0.45000000000000007, 0.4, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.4750000000000001, 0.4, 0.45000000000000007]",0.43653846153846165,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,29,0.025,0.42500000000000004,,,,,193.32341166699916,,,,,,,193.30779404200075,194.3067835840011,0.575,0.42500000000000004,194.3102803340007,196.056814167001,196.05856920899896,197.80745741699866,mostlyred,red,1,1,1,0,18,"[0.45000000000000007, 0.4, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.4750000000000001, 0.4, 0.45000000000000007]",0.43653846153846165,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,30,0.025,0.4,,,,,197.82334291699954,,,,,,,197.8077457920008,198.80682529200203,0.6,0.4,198.81028962500204,200.55680650000068,200.5585709170009,201.95770175000143,mostlygreen,green,0,1,0,1,19,"[0.45000000000000007, 0.4, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.4750000000000001, 0.4, 0.45000000000000007, 0.4]",0.43392857142857155,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,31,0.025,0.42500000000000004,,,,,201.97339166700112,,,,,,,201.95805645899964,202.95680962500046,0.575,0.42500000000000004,202.96035891700012,204.70681991699894,204.70852829200157,206.25751616699927,mostlyred,red,1,0,1,1,20,"[0.45000000000000007, 0.4, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.4750000000000001, 0.4, 0.45000000000000007, 0.4, 0.42500000000000004]",0.43333333333333346,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,32,0.025,0.4,,,,,206.27342637499896,,,,,,,206.25782479199916,207.2568040840015,0.6,0.4,207.2602819169988,209.00676008400114,209.00896325000213,209.90750383400155,mostlygreen,green,0,1,0,1,21,"[0.4, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.4750000000000001, 0.4, 0.45000000000000007, 0.4, 0.42500000000000004, 0.4]",0.43000000000000005,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,33,0.025,0.42500000000000004,,,,,209.9233790420003,,,,,,,209.90775987500092,210.9069234589988,0.575,0.42500000000000004,210.91036145900216,212.65681595899878,212.65822945900072,213.97412983400136,mostlyred,red,1,0,1,1,22,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.4750000000000001, 0.4, 0.45000000000000007, 0.4, 0.42500000000000004, 0.4, 0.42500000000000004]",0.4316666666666667,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,34,0.025,0.4,,,,,213.99014629199883,,,,,,,213.97438033399885,214.97346124999967,0.6,0.4,214.97698983400187,216.72356887500064,216.72560375000103,217.6575061250005,allgreen,green,0,1,0,1,23,"[0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.4750000000000001, 0.4, 0.45000000000000007, 0.4, 0.42500000000000004, 0.4, 0.42500000000000004, 0.4]",0.42833333333333345,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,35,0.025,0.42500000000000004,,,,,217.67342820900012,,,,,,,217.65776537499914,218.6568280419997,0.575,0.42500000000000004,218.66029329199955,220.40676895900106,220.40872108400072,221.1408330000013,mostlygreen,green,0,0,0,0,23,"[0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.4750000000000001, 0.4, 0.45000000000000007, 0.4, 0.42500000000000004, 0.4, 0.42500000000000004, 0.4]",0.42833333333333345,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,36,0.025,0.45000000000000007,,,,,221.1567443749991,,,,,,,221.14109604199984,222.1401680420022,0.5499999999999999,0.45000000000000007,222.14368845900026,223.89021924999906,223.89206233400182,224.77425729199967,mostlygreen,green,0,0,0,0,23,"[0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.4750000000000001, 0.4, 0.45000000000000007, 0.4, 0.42500000000000004, 0.4, 0.42500000000000004, 0.4]",0.42833333333333345,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,37,0.025,0.4750000000000001,,,,,224.79024449999997,,,,,,,224.77450616699934,225.77356429200154,0.5249999999999999,0.4750000000000001,225.77701070900002,227.52358654199998,227.52501454199955,228.4410137920022,mostlyred,red,1,0,1,1,24,"[0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.4750000000000001, 0.4, 0.45000000000000007, 0.4, 0.42500000000000004, 0.4, 0.42500000000000004, 0.4, 0.4750000000000001]",0.43166666666666675,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,38,0.025,0.45000000000000007,,,,,228.45683958399968,,,,,,,228.44126566699924,229.4402507920022,0.5499999999999999,0.45000000000000007,229.44370479200006,231.19024470899967,231.19207112500226,232.05765604200133,mostlygreen,green,0,1,0,1,25,"[0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.4750000000000001, 0.4, 0.45000000000000007, 0.4, 0.42500000000000004, 0.4, 0.42500000000000004, 0.4, 0.4750000000000001, 0.45000000000000007]",0.4316666666666668,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,39,0.025,0.4750000000000001,,,,,232.07343066700196,,,,,,,232.05791341700024,233.0568298750004,0.5249999999999999,0.4750000000000001,233.06027504200028,234.80690250000043,234.80869945900122,237.07428787499884,mostlygreen,green,0,0,0,0,25,"[0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.45000000000000007, 0.42500000000000004, 0.4750000000000001, 0.4, 0.45000000000000007, 0.4, 0.42500000000000004, 0.4, 0.42500000000000004, 0.4, 0.4750000000000001, 0.45000000000000007]",0.4316666666666668,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
,,,,,,,,,,,,,,,,,,,,,,space,53.53397154100094,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
GR_Incongruent_GreenCue_RedProbe_Top,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborBoth.png,RedGaborDisappearTop.png,Green.mp3,green,top,0,0,0,,,,0,0,0,46,290.70708925000145,,,,,,,,,,,,,,,,top,,,,,,,,290.68915554200066,292.35746216700136,292.35763891700117,297.60703791700143,297.61639829200067,298.85718779200033,298.85934287499913,303.07427587500206,303.0754257920016,305.57471400000213,allred,FinalRedContrast,FinalGreenContrast,305.5762223339989,309.4079912090019,2,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
GR_Incongruent_GreenCue_RedProbe_Bottom,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborBoth.png,RedGaborDisappearBottom.png,Green.mp3,green,bottom,1,1,0,,,,0,1,1,55,309.4238195420003,,,,,,,,,,,,,,,,bottom,,,,,,,,309.40809529200124,353.27427974999955,353.274442083999,358.52406416699887,358.533240959001,359.77392150000014,359.77544837499954,361.8077222089996,361.80960604199936,363.6248208750003,mostlyred,FinalRedContrast,FinalGreenContrast,363.62578995900185,364.9747867090009,3,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
GR_Congruent_GreenCue_GreenProbe_Top,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborDisappearTop.png,RedGaborBoth.png,Green.mp3,green,top,2,2,0,,,,0,2,2,50,364.99060233400087,,,,,,,,,,,,,,,,top,,,,,,,,364.9748899590013,366.5080530839987,366.5082457919998,371.7572857920022,371.76588529199944,373.00734433400066,373.00866179199875,374.95767904199965,374.9597199589989,377.7249428750001,mostlygreen,FinalRedContrast,FinalGreenContrast,377.7262335000014,381.2415765000005,4,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
GR_Incongruent_RedCue_GreenProbe_Bottom,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborDisappearBottom.png,RedGaborBoth.png,Red.mp3,red,bottom,3,3,0,,,,0,3,3,21,381.2572468750004,,,,,,,,,,,,,,,,bottom,,,,,,,,381.243398417002,382.8911231250022,382.8912894169989,388.1408012920001,388.148768209001,389.3907775000007,389.3922997920017,390.49118649999946,390.49229616700177,392.69191062499885,mostlygreen,FinalRedContrast,FinalGreenContrast,392.69233366700064,395.84161587500057,3,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
GR_Incongruent_RedCue_GreenProbe_Bottom,GreenGaborBoth.png,RedGaborBoth.png,GreenGaborDisappearBottom.png,RedGaborBoth.png,Red.mp3,red,bottom,4,4,0,,,,0,4,4,45,395.8574370839997,,,,,,,,,,,,,,,,bottom,,,,,,,,395.84171575000073,396.9577826249988,396.9579525420013,402.2074772090018,402.21376545900057,403.45750662499995,403.4589269169992,404.8578640000014,404.8591379589998,407.05830258399874,allred,FinalRedContrast,FinalGreenContrast,407.05957325000054,409.04165508400183,4,051226cm,001,2026-05-12_14h08.53.923,priming,,2026.1.3,60.00282025225579,2026-05-12 14h08.54.540040 -0700,
